ID_author;liwc_1st_pers;liwc_2nd_pers;liwc_3rd_pers;liwc_achievement;liwc_adverbs;liwc_affective_processes;liwc_anger;liwc_anxiety;liwc_articles_article;liwc_assent;liwc_auxiliary_verbs;liwc_biological;liwc_body;liwc_causation;liwc_certainty;liwc_cognitive;liwc_common_verbs;liwc_conjunctions;liwc_death;liwc_discrepancy;liwc_exclusive;liwc_family;liwc_feel;liwc_fillers;liwc_friends;liwc_future_tense;liwc_health;liwc_hear;liwc_home;liwc_humans;liwc_impersonal_pronouns;liwc_inclusive;liwc_ingestion;liwc_inhibition;liwc_insight;liwc_leisure;liwc_money;liwc_motion;liwc_negations;liwc_negative_emotion;liwc_nonfluencies;liwc_numbers;liwc_past_tense;liwc_perceptual_processes;liwc_personal_pronouns;liwc_positive_emotion;liwc_prepositions;liwc_present_tense;liwc_quantifiers;liwc_relativity;liwc_religion;liwc_sadness;liwc_see;liwc_sexual;liwc_social_processes;liwc_space;liwc_swear_words;liwc_tentative;liwc_time;liwc_total_functional;liwc_total_pronouns;liwc_work
1139;0;1;1;9;14;19;1;3;17;0;27;5;1;5;3;55;57;24;0;3;12;0;5;4;1;1;0;0;0;0;15;15;2;2;12;2;2;4;7;8;0;2;11;5;30;11;41;43;11;38;0;4;0;2;14;14;1;8;23;174;45;19
1139;1;0;0;2;15;17;0;1;17;1;24;4;0;3;1;44;48;18;0;5;7;0;5;2;0;1;1;2;0;0;7;16;0;0;7;1;0;4;5;5;1;2;9;7;17;12;26;35;6;27;0;3;0;3;14;10;0;5;15;125;24;0
1150;2;0;1;9;11;12;1;0;27;0;38;11;3;3;3;77;54;32;0;3;13;1;1;1;0;3;6;1;0;0;23;34;1;2;11;4;14;5;9;3;0;5;14;6;51;9;73;32;18;74;0;2;3;1;12;32;1;4;36;273;74;13
1150;5;2;5;13;19;17;6;1;22;0;38;13;3;8;2;65;66;29;0;3;8;0;0;1;0;3;7;2;4;0;25;35;1;2;3;1;0;7;7;9;0;1;21;4;49;8;66;37;12;54;0;1;0;2;23;26;2;9;21;252;74;13
1153;0;0;0;1;4;1;0;0;1;0;4;3;3;1;0;9;8;5;0;1;2;0;0;0;0;0;0;0;0;0;3;4;0;1;1;0;0;2;5;1;0;2;1;0;5;0;7;6;2;14;0;1;0;0;2;3;0;0;9;35;8;1
1153;0;0;0;0;0;1;0;0;1;0;1;2;0;0;0;1;4;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;1;1;1;1;3;3;0;5;0;0;1;0;0;3;0;0;0;7;2;0
1212;0;4;2;3;29;19;10;0;24;0;26;13;4;3;8;58;55;17;1;9;15;0;7;0;0;1;6;2;1;4;25;10;0;4;10;0;0;2;9;15;0;1;15;13;33;4;34;37;8;37;0;2;3;3;18;20;3;5;12;192;58;3
1212;4;3;0;1;7;6;0;0;3;0;12;0;0;2;1;18;22;7;0;3;3;0;0;0;0;4;0;1;0;2;5;6;0;0;1;0;0;0;2;0;0;0;0;2;11;6;7;16;1;15;0;0;1;0;13;3;0;3;10;49;16;1
1218;1;4;2;8;19;20;3;3;41;0;59;29;22;2;5;104;104;61;0;17;19;2;14;1;0;7;7;0;10;1;20;49;0;4;3;4;2;15;11;8;0;6;39;24;80;11;98;49;21;98;1;1;7;0;17;41;1;15;42;394;100;3
1218;0;0;3;4;9;8;1;2;8;0;16;7;2;5;0;28;34;13;1;7;5;1;2;0;0;2;4;1;0;1;2;8;0;2;6;0;0;8;3;5;0;2;13;3;33;3;20;13;2;23;0;2;0;1;21;6;0;3;9;101;35;1
1231;1;0;0;2;14;14;0;1;9;0;28;4;1;5;2;44;47;13;0;3;14;0;2;0;0;2;3;1;0;1;20;7;0;4;4;0;0;1;10;3;1;0;7;7;16;11;21;37;6;44;0;1;1;0;10;14;0;5;27;130;36;0
1231;0;2;0;3;8;10;0;1;12;0;10;2;2;2;2;30;37;12;1;2;8;0;2;2;0;0;0;1;0;1;9;8;0;1;7;3;0;7;2;3;0;0;5;5;22;7;19;30;3;28;0;1;2;0;5;10;0;3;12;94;31;3
1237;1;0;0;0;5;2;0;0;2;1;13;1;1;0;1;17;23;9;0;0;7;0;2;0;0;0;0;2;0;0;8;3;0;0;4;0;1;1;4;1;0;0;4;4;11;1;7;17;2;11;0;0;0;0;4;2;0;3;8;56;19;0
1237;0;3;0;0;3;3;0;0;10;0;6;2;0;0;3;12;13;4;0;1;2;0;2;0;0;0;2;0;0;0;6;2;0;1;1;0;0;2;1;2;0;0;1;4;6;1;8;12;3;9;1;1;2;0;6;4;0;0;3;45;12;0
1248;1;0;0;5;19;29;9;2;11;1;30;15;7;5;0;62;66;31;1;5;14;0;3;3;0;3;8;4;1;0;11;23;0;1;14;1;0;5;11;16;1;3;8;9;47;11;37;53;5;39;1;2;2;0;8;16;7;11;19;185;58;1
1248;0;0;3;3;5;11;2;1;8;0;14;7;0;4;1;47;32;16;0;8;9;2;3;0;1;2;7;1;1;0;7;16;0;0;10;0;0;5;6;5;0;0;7;5;18;5;23;20;4;18;0;2;1;0;12;7;0;8;6;96;25;3
1272;0;2;6;6;22;31;7;0;54;1;24;5;0;4;3;63;53;39;9;5;6;0;7;0;0;2;3;6;1;0;32;30;0;2;9;3;0;14;2;26;0;4;4;20;36;5;85;44;6;76;0;14;7;2;14;35;2;3;24;286;68;5
1272;3;0;0;1;10;13;0;1;11;0;34;1;0;1;2;49;49;19;0;14;8;1;1;1;0;10;0;0;1;1;14;20;1;1;4;0;3;3;3;3;1;1;0;1;33;10;32;31;4;26;0;2;0;0;14;18;0;4;6;153;47;1
1297;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;2;0;1;0;0;0;1;4;0;0;0;1;10;7;0
1297;0;0;1;0;2;0;0;0;1;0;1;1;0;0;0;3;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;3;0;6;0;5;0;0;2;0;0;0;0;2;2;0;0;0;14;6;1
1303;2;12;3;17;31;75;1;9;91;0;75;28;13;22;8;180;141;73;5;17;28;0;9;2;2;8;6;0;0;1;52;55;12;3;33;8;8;15;10;21;1;12;29;14;81;29;186;96;50;164;0;9;4;5;39;95;1;29;49;613;133;10
1303;1;3;0;0;1;5;0;0;3;0;4;1;0;2;0;8;8;3;0;0;3;0;0;0;1;1;0;0;1;0;5;2;0;0;0;0;0;0;1;1;0;0;2;0;4;4;5;5;0;5;0;1;0;1;7;3;0;2;2;26;9;0
1327;0;3;2;1;9;7;0;0;12;0;18;4;0;2;1;32;30;16;0;2;5;0;2;2;0;1;3;0;0;0;10;13;1;1;6;1;0;2;7;2;0;5;13;2;18;5;23;15;8;36;0;1;0;0;7;5;0;6;29;116;28;1
1327;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;4;5;3;0;0;1;0;3;1;0;0;0;0;0;0;4;0;0;0;3;0;0;1;0;0;0;0;0;3;2;2;1;5;0;4;0;0;0;0;0;1;0;0;3;11;6;0
1337;0;1;0;1;3;6;0;3;3;0;9;1;0;0;0;13;15;9;0;4;4;0;0;0;0;1;1;0;1;1;5;3;0;0;3;3;0;0;3;5;0;0;5;0;8;1;15;7;2;10;0;0;0;0;2;5;0;2;5;50;13;7
1337;0;3;0;0;7;5;3;0;1;0;6;3;2;1;0;2;12;5;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;5;0;0;1;0;6;0;5;11;1;4;0;2;0;0;3;0;2;0;4;27;7;0
1363;2;0;3;5;9;9;0;1;21;0;11;5;0;2;3;39;31;17;0;3;9;0;0;1;0;2;5;1;0;0;12;11;0;1;10;1;2;3;5;1;0;0;8;4;18;8;26;19;6;11;0;0;3;0;14;5;0;3;4;119;30;4
1363;0;0;0;2;3;4;3;1;6;0;11;0;0;4;1;14;16;1;2;2;2;0;0;0;0;1;0;0;0;1;5;0;0;3;3;0;0;0;1;4;0;0;1;0;6;0;6;12;3;6;0;0;0;0;1;1;0;4;4;41;11;0
1381;0;0;1;2;3;5;1;0;10;0;10;7;0;2;1;17;18;7;0;0;6;0;1;2;0;0;7;0;0;0;3;6;0;0;1;0;0;1;5;3;0;1;7;1;8;2;11;10;3;12;0;2;0;0;1;6;0;3;7;57;11;1
1381;0;0;0;1;1;4;1;2;4;0;7;3;2;0;1;6;10;4;0;0;1;0;0;0;0;0;1;0;0;1;2;4;0;0;0;0;0;0;4;3;0;1;3;0;6;1;5;7;1;8;0;0;0;0;2;4;0;0;4;32;8;1
1393;0;5;1;8;20;31;1;4;12;3;25;7;2;5;1;56;55;23;0;12;12;0;3;1;0;1;3;0;0;0;23;16;1;5;7;0;1;2;11;17;0;5;3;3;35;13;41;51;8;44;0;4;0;1;12;22;0;4;21;185;58;1
1393;0;3;3;3;7;15;1;1;13;0;19;3;0;2;2;44;38;11;0;7;7;0;1;0;0;2;3;2;0;0;10;15;0;1;8;0;0;5;5;9;0;1;11;3;27;6;38;22;10;25;0;0;0;0;16;8;1;5;10;137;37;3
1426;0;0;0;1;2;4;1;0;12;0;13;11;1;3;1;17;25;9;0;2;3;0;1;0;0;2;10;0;1;0;3;4;0;0;4;0;1;2;2;3;0;3;6;1;17;1;18;15;4;23;0;1;0;0;3;12;0;3;9;78;20;1
1426;0;2;0;1;5;6;0;0;9;0;11;6;2;3;0;21;25;9;1;1;4;0;1;2;0;0;0;1;2;0;6;8;2;1;5;0;1;4;4;1;0;0;13;5;23;5;13;11;0;15;0;1;3;2;15;4;0;0;6;74;29;0
1434;1;0;0;4;6;7;0;3;8;0;20;4;0;5;2;34;27;10;0;6;5;0;1;1;0;5;3;1;0;1;6;6;0;1;5;2;0;2;5;3;0;1;2;2;12;4;14;14;2;10;0;0;0;1;7;7;0;5;2;77;18;7
1434;1;0;0;0;2;2;0;0;3;0;6;1;0;0;0;11;10;2;0;1;3;0;0;0;0;0;1;0;0;0;9;3;0;0;2;0;0;0;2;1;0;0;3;0;6;1;9;6;0;4;0;0;0;0;1;2;0;1;2;37;15;0
1446;0;0;0;1;4;4;1;0;5;0;17;6;0;3;2;22;26;12;2;1;6;0;1;0;0;0;6;0;0;0;4;6;0;0;3;0;0;1;6;2;0;0;6;1;11;1;19;18;3;14;0;1;0;0;0;9;0;3;4;74;15;0
1446;0;0;0;1;3;3;0;0;3;0;4;4;0;0;0;7;11;4;0;1;4;0;0;0;0;0;4;0;0;0;4;1;0;0;1;0;0;0;1;1;0;0;0;1;1;2;11;11;2;5;0;1;1;0;1;3;0;3;2;32;5;2
1452;1;0;8;0;20;15;4;4;23;0;39;12;3;3;5;61;68;33;3;8;8;5;3;1;0;3;2;3;8;1;13;27;6;1;10;0;0;10;6;12;0;2;14;8;53;3;44;48;9;50;1;1;2;1;22;28;3;4;12;224;66;1
1452;0;0;0;0;3;2;1;0;3;0;4;6;5;1;1;8;10;5;0;1;4;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;2;1;0;2;0;1;5;1;4;9;4;9;0;0;1;0;0;4;0;2;5;32;7;0
1466;0;0;0;0;4;6;0;0;5;0;8;2;0;0;2;19;13;11;0;0;2;0;0;0;0;0;2;0;0;0;4;9;0;0;5;1;0;0;0;4;0;0;3;0;9;2;7;10;4;11;0;3;0;0;0;1;0;2;10;49;13;1
1466;0;0;0;0;3;1;1;0;1;0;0;1;0;0;2;6;5;2;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;4;0;3;5;2;6;0;0;0;1;0;1;1;0;3;15;5;0
1493;0;1;3;0;9;19;4;3;13;0;23;8;4;0;5;40;44;15;0;7;8;0;3;1;0;1;3;0;0;0;7;13;0;1;9;0;6;0;5;14;0;1;14;4;31;4;31;25;5;26;1;2;1;1;8;10;1;9;15;136;38;1
1493;0;3;0;3;8;10;2;2;17;0;17;4;0;1;1;27;26;15;0;6;4;0;1;1;0;0;3;0;0;0;12;8;0;2;3;0;0;5;4;7;1;2;9;1;20;3;33;14;5;40;0;3;0;1;6;14;2;4;21;124;32;1
1496;0;2;0;0;0;2;0;0;3;0;4;0;0;1;0;5;6;1;0;2;1;0;0;0;0;1;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;1;0;4;2;2;3;0;6;2;0;0;0;5;4;0;1;1;14;4;0
1496;0;0;0;1;1;0;0;0;2;0;1;4;1;0;0;5;3;3;0;0;2;0;2;0;0;0;1;0;0;0;2;2;2;0;1;0;0;0;0;0;0;0;2;2;2;0;3;1;0;2;0;0;0;0;2;1;0;1;0;14;4;1
1535;1;1;0;3;2;11;1;0;15;1;18;3;1;0;1;31;28;10;2;2;8;2;2;1;0;3;2;1;0;1;9;13;0;0;3;0;1;5;4;7;0;3;8;4;28;3;26;16;4;27;0;2;1;0;9;10;0;5;12;117;37;2
1535;0;3;0;0;9;7;1;0;9;0;15;6;0;1;1;17;24;9;0;1;4;0;0;1;0;0;3;0;0;0;10;6;1;1;2;1;0;2;1;2;1;0;1;1;22;5;13;21;2;19;0;0;1;2;7;9;0;1;9;86;32;0
1556;0;2;0;3;6;9;3;2;9;0;9;3;1;2;1;14;16;7;0;1;2;0;1;1;0;1;2;0;1;0;5;6;0;0;4;0;0;4;2;6;0;0;5;1;11;3;12;9;2;18;0;0;0;0;6;6;2;0;9;59;16;4
1556;1;0;0;1;5;3;1;0;9;0;8;0;0;0;0;11;15;5;0;1;2;0;1;0;0;0;0;0;0;0;9;6;0;1;1;0;4;1;1;1;0;0;1;2;9;1;18;13;1;10;0;0;1;0;5;6;1;0;2;63;18;2
1634;0;0;7;3;26;36;6;3;16;1;31;12;2;5;7;87;85;27;0;12;17;1;11;5;3;4;5;0;0;0;28;25;1;2;17;3;4;3;15;19;1;2;12;13;69;17;46;67;9;51;0;4;2;4;26;20;2;6;32;249;97;6
1634;0;1;0;3;10;17;2;5;8;0;18;3;0;2;0;26;43;11;2;3;5;1;2;3;0;2;2;0;0;2;7;5;1;2;7;0;1;4;4;10;0;2;9;5;19;6;20;30;8;22;0;1;3;0;5;4;0;4;17;93;26;1
1667;1;3;0;0;8;8;1;0;8;0;16;5;1;2;2;32;29;13;0;1;6;0;2;1;0;1;3;0;0;1;10;13;0;0;6;1;0;5;2;3;0;0;5;2;19;5;29;19;2;24;0;1;1;1;9;9;1;2;11;105;29;1
1667;0;3;0;1;4;5;0;0;0;0;7;3;0;0;0;5;10;4;0;0;1;0;1;0;0;1;3;0;0;0;4;1;0;0;1;0;0;1;0;3;0;0;0;1;6;2;7;7;1;5;0;2;0;0;3;1;0;1;3;29;10;1
1;0;2;0;0;3;4;3;0;6;0;6;5;0;2;1;8;12;2;0;3;0;0;0;0;0;1;4;0;0;1;8;1;0;0;1;1;1;1;1;3;0;0;2;1;7;1;2;7;1;3;0;0;1;1;4;2;1;0;0;32;15;2
2;0;0;1;2;13;13;3;0;16;1;26;4;0;1;0;33;45;20;2;6;12;0;0;0;0;2;4;1;0;0;10;12;0;1;2;3;0;2;4;8;0;5;12;1;23;5;43;27;3;28;0;2;0;0;11;14;1;3;11;151;33;2
3;0;1;0;0;0;0;0;0;0;0;3;3;2;0;0;4;7;2;0;2;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;1;5;0;0;0;0;0;0;1;0;0;2;0;9;3;0
4;0;0;2;0;2;3;0;0;0;0;6;3;0;2;0;14;11;6;0;0;4;0;1;0;2;0;3;0;0;0;2;2;0;0;5;0;0;0;3;1;0;0;0;1;11;2;3;11;3;0;0;0;0;0;6;0;0;2;0;32;13;0
5;0;2;0;6;31;14;0;2;29;0;51;14;0;2;4;65;84;41;1;7;10;0;2;0;1;2;13;3;0;0;20;25;1;1;10;2;2;4;9;3;1;0;16;6;47;11;70;62;19;81;0;1;1;0;15;25;0;8;51;293;67;17
6;0;0;1;2;7;7;0;1;15;0;12;7;0;3;2;31;26;10;0;2;5;0;1;2;0;1;7;0;0;2;8;7;0;1;7;0;0;0;3;4;0;1;5;2;12;3;22;20;4;21;0;1;1;0;8;9;0;5;14;88;20;1
7;0;0;0;0;6;3;0;1;7;0;4;3;0;0;0;16;13;3;0;2;5;0;2;1;0;0;3;0;0;0;3;5;0;0;3;0;0;2;2;2;0;0;2;3;10;1;8;11;1;9;0;1;1;0;1;3;0;1;5;41;13;0
8;0;2;0;2;8;22;5;10;10;1;20;2;1;2;1;40;46;24;0;6;10;1;2;2;0;1;1;1;0;2;10;11;0;1;10;0;2;2;7;17;0;8;10;4;19;6;29;31;5;40;0;0;1;1;17;16;2;9;23;128;29;2
9;1;0;2;2;16;8;0;1;14;0;12;2;0;2;2;42;29;21;0;6;12;0;0;0;2;3;2;4;0;0;10;14;0;2;4;4;0;10;5;2;0;2;3;5;22;6;33;21;6;39;0;0;1;0;20;14;0;7;14;132;32;4
10;0;3;0;1;8;6;0;0;7;0;14;5;0;3;1;17;20;9;0;1;5;1;0;0;0;1;5;2;0;1;13;3;0;0;3;0;0;5;2;2;0;0;4;2;20;4;24;14;3;17;0;1;0;0;13;8;0;3;3;94;33;4
11;0;0;0;1;10;7;2;2;8;0;10;2;1;2;4;22;21;13;0;0;11;0;0;0;0;1;1;1;0;1;9;0;0;0;4;0;0;1;2;6;0;5;3;1;10;1;14;16;8;20;0;1;0;0;1;8;0;6;11;80;19;2
12;0;6;0;4;9;16;3;1;10;0;23;16;9;11;2;49;52;23;0;10;11;0;6;1;0;2;3;0;0;0;17;9;0;1;12;1;0;3;4;4;1;1;15;7;40;12;27;32;7;35;0;0;1;4;21;11;3;10;19;153;57;5
13;0;2;0;0;4;3;0;0;1;0;7;0;0;1;1;13;12;7;0;4;3;0;0;0;0;0;0;0;0;0;1;4;0;0;2;0;0;2;1;0;1;0;2;0;2;3;7;10;0;7;0;0;0;0;2;3;0;4;2;27;3;1
14;0;0;0;0;6;5;1;0;4;0;10;3;1;0;0;14;18;10;0;4;7;0;0;0;0;2;2;0;0;0;4;3;0;0;1;0;0;1;1;4;0;2;4;0;7;1;11;11;2;18;0;2;0;0;0;6;0;5;11;54;11;0
15;1;1;0;1;18;12;0;1;13;0;16;5;0;2;1;37;30;20;1;5;9;1;1;1;3;0;3;1;0;4;10;13;1;0;6;1;0;2;3;2;1;2;3;2;22;8;25;23;5;20;0;1;0;1;26;10;0;7;7;119;32;1
16;0;1;0;0;5;2;0;1;2;0;9;1;0;2;0;18;13;8;0;1;1;0;0;0;0;0;1;3;0;0;7;8;0;0;4;0;0;0;1;2;0;0;7;3;8;0;5;6;1;7;0;1;0;0;2;2;0;2;5;42;15;0
17;0;0;0;1;2;7;0;0;7;0;4;0;0;1;1;16;9;6;0;2;8;0;0;0;0;0;0;0;0;0;2;0;0;1;5;0;0;2;0;4;0;0;2;0;1;3;7;6;1;6;0;3;0;0;1;0;0;7;2;30;3;0
18;0;0;0;2;1;2;0;1;0;0;4;2;0;0;1;9;11;4;0;2;3;0;2;0;0;0;1;0;0;0;1;2;1;0;3;0;0;1;0;1;0;2;2;3;2;1;5;8;1;5;0;0;1;0;0;2;0;2;2;20;3;0
19;2;4;0;7;2;1;0;0;7;0;4;0;0;2;0;9;9;4;0;2;1;0;0;0;0;0;0;0;1;0;4;3;0;0;2;0;1;1;0;0;0;0;2;1;8;1;12;7;1;18;0;0;1;0;8;4;0;1;10;41;12;7
20;0;0;0;1;3;4;1;1;7;0;11;4;0;2;3;21;21;8;0;8;5;0;0;0;0;2;3;0;0;0;2;3;0;0;2;0;0;2;4;2;0;1;0;0;6;2;15;18;1;9;0;0;0;1;0;4;1;5;3;52;8;1
21;0;2;2;2;1;4;1;0;6;0;5;2;0;1;0;12;12;3;0;0;1;0;1;2;0;0;2;0;0;0;6;2;0;1;5;0;0;1;0;2;0;0;1;1;5;2;11;9;3;13;0;0;0;0;5;6;1;3;7;38;11;0
22;0;0;0;0;1;7;5;0;5;0;2;3;0;0;0;6;6;5;1;2;2;1;0;0;1;0;1;0;1;1;1;3;0;0;0;0;1;0;1;5;0;0;1;1;5;2;4;5;3;3;0;0;0;2;6;2;1;1;1;25;6;0
23;0;1;2;3;5;7;1;1;6;0;7;2;1;3;0;21;16;7;0;2;3;0;3;1;0;0;1;0;0;0;4;4;0;2;8;0;0;0;7;4;0;0;4;3;15;3;11;10;1;13;0;1;0;0;4;7;1;0;6;56;19;3
24;0;0;3;5;7;3;1;0;3;0;8;1;0;1;1;18;15;9;0;1;4;0;0;0;0;0;1;0;0;0;5;6;0;2;2;0;0;3;3;2;0;1;3;0;11;1;18;11;4;20;0;0;0;0;5;7;0;5;10;64;16;3
25;2;1;3;1;14;14;1;2;5;1;14;4;1;2;1;34;27;15;0;3;6;0;2;2;0;0;2;1;0;3;17;13;0;0;6;0;0;1;5;7;1;0;3;3;15;7;24;22;4;21;0;2;0;1;12;11;1;5;11;102;32;0
26;0;6;0;4;25;24;3;6;14;0;35;5;1;4;3;57;67;31;2;4;12;0;5;3;0;2;4;8;1;0;20;20;0;1;9;3;5;5;8;11;0;2;25;14;39;13;37;35;4;56;0;2;0;0;15;21;0;5;31;200;59;0
27;0;0;2;2;8;4;0;0;3;0;12;4;0;1;0;16;20;10;0;4;2;2;0;0;0;0;4;0;0;2;7;7;0;0;3;0;0;1;2;3;1;0;4;1;14;1;14;16;1;24;0;2;0;0;9;13;0;0;10;67;21;0
28;0;0;0;0;2;0;0;0;5;0;4;1;0;0;0;1;8;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;2;1;4;0;7;6;1;5;0;0;1;0;2;1;0;1;3;24;6;0
29;1;0;1;2;2;2;0;0;0;0;5;2;0;1;0;5;7;2;0;0;0;1;0;0;0;0;2;0;0;0;2;4;0;0;0;0;0;1;0;0;0;0;3;0;3;2;3;4;0;5;0;0;0;0;3;2;0;0;2;17;5;1
30;0;0;0;2;4;10;1;1;11;0;9;1;1;1;0;7;16;6;0;0;1;0;2;2;0;0;0;0;0;0;2;2;0;0;2;0;0;1;0;6;0;3;6;5;8;4;16;10;4;23;0;4;3;0;0;3;1;1;23;60;10;1
31;1;2;1;2;9;7;0;0;10;0;15;1;0;2;0;35;30;21;0;8;5;0;1;0;0;1;1;0;0;1;7;14;0;0;6;0;1;2;2;2;1;1;1;1;28;5;28;27;7;24;0;1;0;0;11;8;0;12;10;119;35;16
32;0;1;0;0;2;0;0;0;0;0;1;0;0;0;1;3;2;4;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;2;0;0;0;0;2;0;0;1;2;8;2;0
33;0;0;0;1;2;7;0;4;0;0;8;1;0;1;0;12;12;9;0;1;1;0;0;2;0;0;1;0;0;0;6;9;0;0;0;1;0;2;1;4;0;1;9;0;6;3;11;2;1;11;0;0;0;0;1;3;0;0;8;42;12;0
34;1;1;0;8;18;21;3;1;13;0;50;10;0;3;4;61;71;33;0;5;14;2;2;1;3;7;6;3;0;2;15;16;1;3;11;4;2;9;11;9;1;2;17;6;53;11;58;39;11;65;0;4;1;3;32;18;1;10;37;249;68;7
35;0;0;0;3;4;3;1;0;7;0;14;3;0;1;0;13;29;3;0;0;4;0;0;0;0;0;3;0;0;0;5;5;0;0;2;1;0;4;4;2;0;2;4;0;14;1;16;24;1;18;0;1;0;0;5;5;0;1;8;68;19;4
36;2;1;0;0;1;1;0;0;3;1;8;8;0;3;1;16;12;7;0;1;5;0;0;0;0;1;3;0;0;0;2;4;6;0;2;5;0;0;1;0;0;4;2;0;9;1;11;9;2;8;0;0;0;0;7;3;0;7;5;45;11;1
37;0;1;1;5;14;15;1;3;24;0;13;2;1;7;1;40;44;16;0;1;8;0;6;5;0;0;1;1;0;3;12;7;0;3;13;0;0;3;3;5;0;0;9;7;27;10;36;34;8;47;0;1;0;0;10;14;1;6;31;141;39;0
38;0;2;5;12;22;41;6;5;20;0;55;9;1;12;8;103;92;45;1;8;13;1;15;4;4;3;7;1;1;5;21;29;1;6;28;2;1;9;11;22;0;3;23;16;86;19;44;61;21;54;2;6;0;0;46;18;1;8;30;302;107;2
39;0;1;0;0;1;3;0;0;0;0;1;1;0;0;0;1;3;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;5;3;0;3;0;3;0;0;0;1;3;0;0;0;3;9;6;0
40;0;4;1;2;9;9;1;0;9;0;14;10;4;0;1;21;25;12;0;0;3;0;1;0;1;0;6;0;1;0;8;10;0;1;4;0;0;2;3;3;0;1;5;3;21;6;24;20;2;22;0;2;2;0;11;9;0;2;11;93;29;2
41;0;0;0;0;5;0;0;0;3;0;2;0;0;0;0;8;5;3;0;1;4;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;2;1;0;7;5;2;6;0;0;2;0;0;2;0;2;3;24;3;0
42;0;1;0;2;10;1;0;0;4;0;6;5;0;3;0;21;14;9;0;2;3;0;0;0;0;1;5;1;0;1;8;6;0;0;7;0;0;1;0;1;0;2;4;1;8;0;16;8;2;8;0;1;0;0;4;3;0;1;4;59;16;1
43;0;2;0;2;10;8;2;1;5;0;14;3;0;4;4;31;37;5;4;0;9;0;0;0;0;1;3;0;0;2;5;5;0;3;7;3;0;2;9;3;0;0;6;2;19;5;21;30;2;19;0;0;2;0;5;8;0;2;8;79;24;3
44;0;4;0;0;2;4;0;0;3;0;7;3;0;3;0;5;12;4;0;0;0;0;1;1;0;0;3;0;0;0;4;1;0;0;1;0;0;0;0;0;0;0;5;1;10;2;7;7;2;9;0;0;0;0;4;3;0;0;7;35;14;1
45;0;0;1;7;5;11;0;0;11;1;12;1;1;2;1;23;27;8;0;2;3;0;0;0;0;1;0;0;0;1;9;8;0;3;1;0;4;2;5;5;1;7;3;0;15;7;30;22;11;35;0;3;0;0;7;20;0;2;13;108;24;8
46;2;2;0;0;4;0;0;0;2;0;6;2;2;1;0;12;16;5;0;1;2;0;0;0;0;1;0;1;1;0;5;5;0;2;1;0;0;0;2;0;0;0;4;4;9;0;7;9;0;6;0;0;3;0;7;3;0;0;3;36;14;0
47;0;1;0;2;15;13;3;1;12;0;12;7;1;2;2;34;36;12;3;4;14;0;2;1;0;1;5;0;1;0;8;5;1;3;3;3;0;2;9;8;0;0;3;4;27;5;29;30;3;23;1;2;1;0;3;7;1;4;14;116;35;7
48;0;1;0;0;2;1;0;0;1;0;4;1;0;1;1;6;5;3;0;2;2;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;3;0;0;4;1;0;0;0;0;0;2;0;0;0;0;14;4;0
49;0;3;0;0;13;18;4;1;9;0;22;7;5;1;1;49;51;22;2;10;13;1;2;4;0;3;1;2;3;3;9;12;0;2;6;1;1;8;3;8;1;3;17;5;31;10;28;29;5;40;0;1;0;1;14;11;1;9;25;136;40;0
54;0;0;1;0;21;16;2;1;14;2;24;4;4;5;6;74;53;34;0;8;20;1;3;2;0;6;0;0;0;0;15;15;0;2;8;2;0;2;8;6;0;1;6;4;33;10;29;37;10;37;1;1;1;0;8;10;1;11;24;178;48;2
55;0;0;5;5;19;27;6;1;13;1;24;7;4;4;3;52;46;23;0;4;10;0;3;6;4;1;3;2;1;1;16;21;0;0;7;1;1;6;5;10;0;0;17;5;39;16;44;25;9;45;0;2;0;0;23;17;4;4;26;180;55;1
56;0;0;0;0;0;1;0;0;1;0;4;1;1;0;0;3;5;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;2;0;2;1;2;3;0;3;0;0;0;0;0;2;0;0;1;11;3;1
