ID_author;automated_readability_index;coleman_liau_index;flesch_kincaid_grade_level;flesch_reading_ease;gulpease_index;gunning_fog_index;lix;smog_index;wiener_sachtextformel
1224;2,08843E+16;2,02E+16;1,88E+16;4,65E+16;377;236;650;1,98E+15;133389
1225;6,59679E+15;8,34E+15;6,31E+15;7,48E+15;6,58E+15;8,46E+15;4,26E+15;8,84E+15;4,22E+15
1226;1,64031E+16;4,38E+15;3,13E+16;8,40E+15;936875;6,31E+16;22025;7,55E+15;1583205
1227;2,35161E+15;4,79E+15;4,12E+15;8,28E+15;7,98E+15;7,09E+15;2,92E+16;8,17E+15;2,37E+15
1228;1,70438E+16;4,39E+15;3,76E+16;8,24E+15;85875;57;2675;7,17E+16;1855725
1229;2,88596E+16;5,16E+15;3,64E+16;8,77E+15;7,70E+15;6,57E+15;2,43E+15;7,63E+16;1,24E+16
1230;5,51597E+15;7,27E+15;4,96E+15;8,34E+15;6,84E+15;8,35E+15;2,98E+16;8,84E+15;2,30E+16
1233;1,52836E+16;3,71E+16;3,25E+15;8,93E+15;8,12E+15;4,84E+15;2,62E+16;5,82E+14;8,74E+15
1234;6,01512E+16;6,52E+15;7,00E+15;7,37E+14;6,64E+15;9,13E+15;3,52E+15;9,04E+14;3,27E+16
1235;6,42687E+15;6,99E+16;7,49E+16;7,04E+15;6,56E+15;1,02E+16;3,59E+14;1,01E+16;3,81E+16
1236;2,44734E+16;3,66E+16;4,31E+15;8,71E+15;7,53E+15;7,37E+15;2,56E+16;7,96E+15;1,36E+16
1239;4,89284E+15;6,50E+15;5,36E+16;8,05E+15;6,97E+15;8,88E+14;3,11E+16;9,34E+15;2,81E+16
1240;7,60917E+15;9,91E+15;9,08E+15;5,37E+14;640;1,43E+16;4,08E+16;1,30E+16;7,15E+15
1241;1,03919E+16;1,26E+16;8,59E+14;6,00E+15;5,74E+15;1,21E+16;3,97E+15;1,18E+16;5,78E+16
1242;2,32529E+16;4,59E+15;3,77E+15;8,62E+15;7,88E+15;7,22E+15;2,49E+15;8,24E+15;1,63E+16
1243;1,56363E+16;8,68E+15;1,37E+16;5,63E+14;5,48E+15;1,65E+16;5,44E+14;1,24E+15;6,61E+16
1244;1,88688E+15;3,57E+16;3,61E+16;8,96E+15;7,78E+15;6,46E+16;2,44E+15;7,32E+15;1,01E+16
1245;5,95726E+15;6,74E+15;6,41E+16;7,69E+15;6664;929;33625;9,35E+15;307058
1246;3,81864E+16;6,98E+15;4,79E+15;7,54E+15;8,05E+15;4,51E+15;3,25E+15;5,99E+15;2,35E+15
1247;-1,74821E+16;-7,24E+15;9,51E+15;9,60E+15;1,20E+16;4,04E+15;1,58E+16;5,99E+15;-1,72E+16
1250;8,87032E+15;8,59E+15;8,62E+15;6,72E+15;6,06E+15;1,19E+14;3,82E+15;1,13E+16;4,52E+15
1251;6,68444E+15;7,89E+15;7,03E+15;7,16E+15;6,52E+15;9,92E+14;3,70E+15;1,00E+16;4,05E+15
1252;-3,9789E+15;1,81E+16;2,28E+15;9,23E+15;9,17E+15;4,48E+16;1,84E+16;6,11E+14;-1,65E+16
1253;2,62051E+15;3,96E+16;4,00E+15;8,91E+15;7,50E+15;6,73E+15;2,73E+15;7,26E+16;1,32E+16
1254;6,18214E+15;6,96E+16;6,21E+15;7,86E+15;6,61E+15;9,22E+14;3,23E+16;9,26E+15;2,81E+15
1255;2,24755E+16;4,88E+15;3,73E+14;8,42E+15;8,19E+15;6,40E+16;3,02E+16;7,67E+15;2,31E+15
1256;7,25565E+15;1,03E+16;7,71E+14;6,03E+15;6,64E+15;1,04E+16;3,61E+15;1,05E+16;5,01E+15
1257;8,22073E+15;3,29E+16;2,28E+16;9,29E+15;8,79E+14;5,01E+15;2,11E+16;6,57E+15;3,72E+15
1258;2,25126E+16;4,21E+15;3,55E+16;8,92E+15;7,77E+15;6,08E+15;2,43E+15;7,01E+15;9,38E+14
1259;3,91417E+15;5,91E+15;4,60E+15;8,33E+15;7,30E+15;8,12E+15;2,81E+16;8,84E+15;2,26E+16
1260;5,39271E+15;8,25E+15;5,90E+15;7,18E+15;715;8,64E+15;3,72E+15;9,30E+13;4,32E+15
1261;2,24167E+16;5,07E+15;1,83E+16;92645;9,51E+15;4,62E+15;1,71E+15;6,43E+14;1,01E+16
1262;7,35595E+16;8,90E+15;5,49E+14;8,21E+15;6,39E+16;7,00E+16;3,10E+16;6,74E+15;1,62E+16
1263;2,92383E+16;2,00E+16;2,41E+16;9,62E+15;8,29E+15;5,83E+16;2,02E+16;6,91E+15;1,53E+16
1264;4,20556E+15;6,72E+15;5,88E+16;7,21E+15;7,38E+15;9,51E+15;3,30E+16;9,89E+15;3,72E+16
1265;-3,9075E+15;-2,60E+15;-1,39E+16;106745;1,08E+16;4,62E+15;1,16E+16;6,43E+14;-1,16E+16
1266;4,98471E+15;8,39E+15;7,16E+15;5,89E+16;7,72E+15;1,05E+16;3,20E+16;1,01E+16;5,19E+16
1267;1,50827E+16;4,06E+15;3,31E+16;8,64E+15;8,48E+15;6,54E+15;2,49E+16;7,79E+15;1,68E+16
1268;8,533E+15;1,24E+16;7,19E+15;6,13E+15;660;80;300;8,84E+15;3,36E+16
1269;2,25823E+16;3,96E+15;3,79E+15;8,86E+14;7,68E+15;6,48E+15;2,28E+16;7,29E+15;8,00E+15
1270;5,66173E+15;7,70E+16;5,51E+15;7,84E+15;6,85E+15;9,29E+14;3,36E+16;9,73E+15;3,56E+16
1271;3,80269E+14;6,27E+15;4,26E+15;8,35E+15;7,49E+15;7,11E+16;2,69E+16;8,10E+15;1,89E+16
1274;5,19428E+15;5,84E+15;5,97E+15;7,99E+15;6,83E+14;9,30E+14;3,20E+15;93871;2,81E+15
1275;2,4083E+15;3,94E+15;3,76E+16;8,98E+15;7,60E+15;7,11E+15;2,25E+15;7,85E+14;8,34E+15
1276;3,87921E+16;5,05E+15;2,36E+16;-5,83E+15;4,71E+16;115;3,73E+15;1,07E+16;6,20E+15
1277;3,21819E+16;5,12E+15;4,43E+16;8,42E+15;7,47E+15;7,54E+15;2,63E+16;8,34E+15;1,78E+16
1278;4,09471E+15;5,05E+15;5,26E+15;8,29E+15;7,10E+15;7,41E+15;2,92E+15;7,55E+15;1,74E+16
1279;3,41183E+15;4,82E+15;4,68E+16;8,46E+15;7,31E+15;7,32E+15;2,65E+16;7,87E+16;1,46E+16
1280;3,72724E+16;5,54E+15;5,24E+15;7,93E+15;7,31E+15;8,17E+14;2,72E+16;8,84E+15;2,22E+16
1281;7,01481E+15;6,35E+15;7,13E+15;7,76E+15;6,45E+15;9,56E+15;3,31E+12;8,69E+13;2,59E+16
1282;6,48188E+15;7,61E+16;7,22E+15;7,04E+15;6,56E+15;1108;3,59E+15;1,10E+15;4,35E+15
1283;1,95844E+14;4,34E+15;3,64E+16;8,60E+15;8,09E+15;5,72E+16;2,57E+15;6,98E+15;1,28E+16
1284;1,71196E+16;2,28E+16;9,66E+14;4,52E+15;4,62E+16;7,66E+15;2,92E+15;8,55E+15;2,65E+16
1285;5,98237E+14;9,23E+15;4,89E+16;6,84E+15;990;6,11E+15;4,69E+16;7,17E+16;5,70E+15
1286;5,05008E+14;6,33E+15;5,58E+15;8,03E+15;690;8,49E+15;2,75E+14;8,84E+15;2,05E+16
1287;2,51802E+16;4,58E+15;4,11E+15;8,50E+15;7,73E+15;7,48E+14;2,55E+16;8,40E+15;1,79E+16
1288;5,16404E+15;6,61E+15;6,72E+15;7,15E+15;6,89E+15;1,01E+16;3,45E+15;1,03E+16;3,98E+14
1289;7,64841E+15;9,41E+15;7,97E+16;6,38E+15;6,33E+14;1,13E+16;3,48E+14;1,12E+15;4,59E+16
1290;6,24037E+15;7,78E+15;7,22E+14;6,86E+14;6,64E+15;1,10E+16;3,41E+16;1,10E+16;4,30E+15
1291;7,43092E+15;8,13E+15;7,58E+15;7,02E+14;6,34E+15;1,10E+16;3,64E+15;1,08E+16;4,15E+15
1292;2,4131E+16;4,97E+15;3,64E+16;8,56E+15;8,04E+15;6,02E+15;2,86E+16;73011;1,86E+15
1293;2,58192E+16;4,49E+15;4,00E+16;8,66E+15;7,65E+15;6,89E+15;2,31E+16;7,79E+15;1,03E+16
1294;4,58697E+16;6,76E+15;5,41E+15;7,75E+15;7,16E+15;8,46E+14;2,79E+16;9,12E+15;2,61E+16
1295;3,57388E+16;6,70E+15;3,01E+15;8,80E+14;8,15E+15;5,10E+15;2,66E+16;6,63E+16;1,31E+16
1296;3,24029E+16;4,33E+15;3,77E+16;9,23E+15;7,31E+15;6,62E+15;2,54E+16;6,74E+15;7,05E+15
1299;8,95941E+15;5,06E+15;8,93E+15;7,64E+15;6,33E+15;1,26E+15;3,92E+15;1,01E+16;3,55E+15
1300;4,8506E+15;5,24E+15;6,43E+15;7,72E+15;6,90E+15;1,10E+16;3,03E+15;1,09E+16;3,30E+16
1301;4,00741E+13;5,84E+15;5,98E+16;7,42E+15;7,24E+15;1,02E+15;2,85E+16;1,04E+16;3,35E+16
1302;7,18554E+15;9,07E+15;6,73E+15;7,18E+15;6,45E+15;1,13E+16;3,54E+15;1,12E+15;4,56E+16
1305;7,63002E+15;3,10E+16;2,13E+16;9,50E+15;8,60E+15;5,76E+15;2,02E+15;7,17E+16;4,33E+15
1306;2,52734E+15;5,36E+15;3,10E+16;8,76E+15;8,31E+15;6,76E+15;2,21E+15;7,96E+15;1,43E+16
1307;3,1088E+16;5,08E+14;4,67E+15;8,21E+14;7,52E+15;6,77E+15;2,56E+16;7,65E+16;1,37E+16
1308;2,95326E+15;5,59E+15;3,89E+16;8,41E+15;7,89E+15;6,75E+15;2,06E+15;7,91E+15;1,08E+16
1309;2,68343E+16;4,60E+15;3,50E+15;9,02E+15;7,63E+15;6,75E+15;2,46E+16;7,65E+16;1,11E+16
1310;1,86856E+16;3,66E+15;2,85E+16;9,45E+13;7,83E+15;6,26E+15;1,86E+16;7,17E+16;4,45E+15
1311;1,20459E+15;3,59E+16;2,77E+15;9,09E+15;8,43E+15;6,55E+15;2,20E+16;7,79E+15;1,06E+16
1312;5,12833E+15;7,70E+15;5,58E+15;7,51E+15;7,12E+15;7,17E+15;3,57E+16;8,08E+14;3,21E+16
1313;3,3134E+16;5,20E+15;4,85E+15;8,14E+15;7,44E+15;8,56E+15;2,73E+15;9,21E+14;2,41E+15
1314;2,26474E+16;4,33E+16;4,16E+15;8,43E+15;7,81E+15;8,55E+15;3,07E+16;9,24E+14;2,96E+15
1315;5,7305E+15;6,82E+15;6,69E+14;7,36E+15;6,73E+15;9,85E+14;3,55E+16;1,00E+16;3,78E+16
1316;3,34701E+16;5,32E+16;4,95E+15;8,03E+15;7,45E+15;7,36E+16;2,82E+15;8,19E+15;2,14E+16
1317;2,81537E+16;5,54E+16;4,07E+14;8,21E+15;8,02E+15;7,19E+15;2,83E+16;8,27E+15;2,42E+16
1318;7,63822E+15;7,17E+16;7,88E+15;7,21E+14;6,32E+15;1,02E+16;3,43E+15;9,57E+15;3,18E+16
1319;2,49044E+16;4,54E+16;3,80E+16;8,73E+15;7,73E+15;6,42E+15;2,48E+16;7,40E+15;1,19E+16
1320;2,89432E+16;5,48E+15;3,64E+15;8,61E+15;7,87E+14;6,82E+16;2,89E+14;7,96E+15;2,10E+16
1321;5,30575E+15;6,01E+15;6,41E+16;7,66E+15;6,81E+15;8,95E+14;2,88E+15;9,03E+15;2,33E+16
1322;-1,4507E+16;8,31E+15;1,51E+16;1,01E+16;8,81E+15;4,96E+15;1,15E+16;6,11E+14;-1,41E+16
1323;1,78235E+15;3,67E+15;3,20E+15;9,15E+15;7,89E+15;6,66E+15;2,35E+15;7,66E+15;9,60E+15
1324;2,96623E+16;5,23E+16;3,69E+15;8,76E+15;7,67E+15;6,20E+16;2,42E+15;7,24E+15;1,07E+16
1325;7,88103E+16;5,90E+15;7,84E+15;7,75E+15;6,36E+16;1,11E+15;3,47E+16;9,73E+15;2,97E+15
1326;3,56048E+15;5,18E+15;3,93E+15;8,93E+15;7,31E+15;6,94E+16;2,37E+16;7,55E+15;7,91E+15
1329;3,50967E+14;6,38E+15;4,93E+16;7,61E+15;7,85E+15;8,03E+14;2,82E+15;8,84E+15;2,88E+15
1330;5,73085E+15;5,61E+14;6,10E+15;8,21E+15;6,70E+15;9,87E+15;3,17E+15;9,59E+15;2,68E+16
1331;5,06295E+15;5,60E+15;6,04E+15;7,97E+15;6,85E+15;8,99E+15;3,10E+15;9,03E+15;2,53E+14
1332;2,43925E+16;3,92E+16;4,75E+15;8,29E+15;7,58E+15;7,39E+15;2,35E+15;8,12E+14;1,26E+16
1333;7,09491E+16;7,78E+15;7,34E+15;7,16E+15;6,41E+15;1,01E+16;3,52E+16;1,00E+16;3,66E+16
1334;1,8325E+16;3,61E+15;3,95E+15;8,67E+15;7,83E+15;6,38E+16;2,43E+15;73011;1,03E+16
1335;5,85866E+15;5,11E+15;6,81E+15;7,92E+15;6,69E+15;9,43E+15;3,09E+15;8,66E+15;2,25E+16
1336;417625;6,96E+15;4,83E+15;7,82E+15;7525;70;300;8,08E+14;2635
1339;2,88045E+16;5,69E+16;4,20E+15;8,06E+14;8,08E+15;4,43E+14;2,93E+15;5,68E+16;1,46E+15
1340;7,08688E+15;6,30E+15;7,44E+15;7,58E+15;6,44E+15;9,99E+14;3,38E+15;9,16E+15;2,87E+14
1341;5,43337E+15;6,12E+15;6,23E+15;7,81E+15;6,78E+15;8,80E+15;3,07E+15;8,84E+15;2,41E+15
1342;1,29543E+16;1,66E+16;2,43E+16;96696;826;5,35E+15;1,60E+16;6,18E+14;-7,10E+15
1343;5,51872E+15;6,32E+15;5,76E+15;8,12E+15;6,76E+14;9,08E+15;2,76E+16;9,19E+15;2,06E+15
1344;6,642E+15;8,05E+14;5,73E+15;8,02E+15;6,54E+15;8,60E+15;3,22E+16;8,84E+15;2,60E+15
1345;1,79853E+16;4,41E+15;2,82E+16;9,00E+15;840;5,16E+16;2,47E+16;6,63E+16;8,53E+15
1346;5,36443E+15;7,62E+15;5,64E+16;7,63E+15;6,97E+15;8,15E+15;3,13E+15;8,84E+15;2,91E+15
1347;4,39344E+15;5,42E+15;5,19E+15;8,34E+15;7,03E+15;8,69E+15;2,75E+16;9,01E+15;1,99E+16
1348;1,65311E+16;4,04E+15;3,80E+16;8,43E+15;8,22E+15;6,40E+15;2,14E+15;7,65E+16;1,08E+16
1349;3,6122E+15;2,68E+16;2,86E+16;8,92E+15;8,80E+15;7,18E+15;2,04E+15;8,24E+15;1,25E+16
1350;3,04167E+15;5,28E+15;4,18E+15;8,43E+15;7,63E+15;6,79E+15;2,73E+15;7,79E+15;1,73E+16
1351;3,85741E+15;5,89E+15;4,78E+15;8,18E+14;7,33E+15;7,53E+15;2,75E+16;8,33E+15;2,05E+16
1352;417625;6,96E+15;4535;8036;7525;90;300;9,52E+15;3,36E+16
1353;6,35777E+16;6,86E+16;7,12E+15;7,32E+14;6,57E+15;1,04E+15;3,55E+15;1,03E+16;3,77E+15
1354;6,88775E+16;8,18E+15;7,51E+15;6,80E+15;6,48E+15;1,04E+16;3,59E+16;1,05E+16;4,15E+15
1355;2,46436E+16;4,37E+15;3,81E+16;8,78E+15;7,69E+15;6,80E+14;2,37E+15;7,72E+15;1,09E+16
1356;5,60451E+15;9,19E+15;4,76E+15;7,59E+15;7,63E+15;8,13E+15;3,82E+15;8,84E+15;4,51E+15
1357;7,62774E+15;1,15E+16;7,01E+15;6,14E+15;6,94E+15;9,45E+15;3,79E+16;9,73E+15;5,17E+15
1358;5,54747E+15;7,13E+16;5,93E+15;7,71E+15;6,81E+15;8,00E+15;3,14E+16;8,42E+15;2,55E+16
1359;4,60049E+15;7,01E+15;5,45E+15;7,62E+15;7,22E+15;7,92E+15;3,30E+15;8,72E+14;3,16E+16
1360;5,0171E+15;6,68E+15;5,72E+15;7,77E+15;6,95E+15;8,89E+15;3,02E+15;9,35E+15;2,80E+16
1361;8,41072E+15;1,28E+16;4,84E+15;7,40E+15;7,29E+15;4,81E+16;4,24E+15;6,43E+14;3,77E+15
1362;5,5281E+15;6,93E+15;6,14E+16;7,63E+14;6,80E+15;8,89E+15;3,23E+16;9,24E+14;2,97E+16
1365;5,7648E+15;7,86E+15;5,09E+16;8,13E+15;6,83E+15;7,55E+15;3,28E+15;8,17E+15;2,62E+16
1366;2,37667E+15;4,74E+15;3,65E+15;8,66E+14;7,92E+15;6,79E+16;2,60E+16;7,91E+15;1,64E+16
1367;140940625;1,67E+16;1,11E+16;4,39E+15;493125;9525;31625;9,52E+15;3,09E+15
1368;2,97442E+16;3,41E+15;4,51E+16;8,91E+15;7,32E+15;7,73E+16;2,83E+16;7,79E+15;1,43E+15
1369;4,66174E+15;7,02E+15;4,12E+15;8,60E+15;7,19E+15;5,76E+15;3,32E+15;6,43E+14;1,87E+16
1370;6,08694E+15;7,76E+15;7,40E+15;6,67E+15;6,69E+15;9,97E+14;3,69E+15;1,02E+16;4,33E+15
1371;6,33468E+15;6,43E+15;6,70E+15;77575;6575;1,01E+15;3,38E+14;9,84E+15;3,18E+16
1372;3,90448E+16;7,01E+16;3,68E+15;8,40E+15;7,92E+15;6,66E+16;3,36E+16;7,88E+15;2,94E+15
1373;5,55886E+16;6,54E+15;6,42E+15;7,58E+14;6,76E+15;9,75E+15;3,14E+16;9,90E+15;3,07E+15
1374;1,69372E+16;3,79E+16;3,66E+16;8,70E+15;8,01E+15;6,60E+15;2,56E+14;7,71E+16;1,46E+16
1375;3,76384E+15;5,16E+15;4,29E+15;8,78E+15;7,22E+15;6,97E+15;2,83E+16;7,39E+16;1,50E+16
1376;7,52494E+15;7,73E+14;7,97E+15;6,91E+15;6,32E+15;1,13E+14;3,51E+15;1,10E+15;3,99E+15
1377;3,59122E+16;5,11E+15;4,26E+15;8,74E+15;7,29E+15;7,08E+16;2,65E+15;7,65E+16;1,36E+16
1378;7,76202E+16;9,47E+15;7,19E+15;6,97E+15;6,30E+15;1,00E+16;3,56E+15;1,02E+16;3,96E+15
1379;5,17568E+15;6,35E+16;5,47E+15;8,15E+15;6,86E+15;8,24E+14;3,21E+16;8,52E+15;2,54E+15
1380;1,43987E+16;4,10E+15;3,25E+16;8,55E+15;8,75E+15;5,44E+14;2,07E+16;6,98E+15;8,49E+15
1383;7,42909E+16;1,02E+16;8,07E+15;5,89E+16;6,53E+14;1,14E+16;3,82E+15;1,12E+15;5,61E+15
1384;4,38518E+14;5,74E+14;4,60E+15;8,64E+14;7,07E+15;8,65E+15;3,10E+15;9,10E+15;2,52E+15
1385;1,79648E+16;4,45E+15;3,31E+16;8,61E+15;8,47E+14;6,76E+15;2,04E+16;7,96E+15;1,21E+15
1386;9,91111E+15;3,35E+16;3,22E+15;8,75E+14;8,51E+15;5,78E+15;2,15E+16;7,17E+16;8,04E+14
1387;3,49893E+16;5,32E+15;4,63E+16;8,34E+15;7,37E+15;7,48E+16;2,78E+16;8,24E+15;1,95E+16
1388;2,5414E+15;4,50E+15;3,83E+16;8,75E+15;7,68E+14;6,42E+15;2,74E+14;7,35E+15;1,47E+16
1389;3,14125E+16;5,48E+15;4,48E+15;8,18E+15;7,64E+15;8,55E+15;2,68E+16;9,24E+14;2,48E+16
1390;6,49E+15;7,37E+15;7,07E+15;7,24E+15;6,55E+15;1,04E+16;3,48E+16;1,04E+16;3,87E+16
1391;3,94195E+15;5,38E+15;4,84E+16;8,39E+15;7,19E+15;7,98E+14;2,92E+16;8,52E+15;2,15E+16
1392;7,88847E+15;6,59E+15;7,91E+15;7,48E+15;6,31E+15;1,05E+16;3,60E+15;9,34E+15;3,14E+16
1395;37534375;5,68E+15;4,70E+16;8,27E+15;7,33E+15;6,47E+15;27625;7,17E+16;15798375
1396;2,27962E+16;3,41E+16;4,15E+15;8,84E+15;7,55E+15;6,23E+16;2,33E+16;6,43E+14;4,84E+13
1397;7,77558E+16;7,60E+16;7,87E+15;7,13E+15;6,28E+15;1,10E+16;3,83E+15;1,05E+16;4,17E+16
1398;7,51566E+15;3,30E+16;2,10E+15;9,23E+15;9,27E+14;5,75E+16;2,19E+13;7,23E+15;1,01E+16
1399;4,59757E+14;5,51E+16;5,47E+15;8,20E+15;6,98E+15;9,01E+14;2,93E+15;9,26E+14;2,38E+15
1400;5,56776E+16;6,47E+15;7,57E+15;6,78E+15;6,76E+15;8,71E+14;2,97E+16;8,84E+15;2,49E+16
1401;3,09108E+14;4,97E+16;3,89E+16;8,80E+15;7,50E+15;6,55E+15;2,57E+15;7,35E+15;1,16E+16
1402;6,021E+15;9,27E+14;5,62E+15;7,26E+15;7,13E+15;9,33E+15;3,33E+15;9,73E+15;4,06E+15
1403;2,12086E+15;4,29E+15;2,90E+16;9,26E+15;790;5,42E+15;2,00E+16;6,43E+14;-1,05E+16
1404;4,44927E+15;5,72E+16;5,65E+16;7,92E+15;7,04E+15;8,75E+14;2,94E+16;9,15E+15;2,41E+16
1405;5,21492E+15;6,92E+15;6,03E+15;7,56E+15;6,91E+15;1,03E+16;3,17E+16;1,05E+16;3,59E+15
1406;3,77079E+15;4,81E+15;4,37E+15;8,87E+15;7,18E+15;7,31E+15;2,33E+16;7,55E+15;7,90E+15
1407;8,74779E+15;5,43E+15;8,27E+15;7,92E+14;6,31E+15;1,12E+16;3,61E+15;8,45E+15;2,73E+15
1408;7,80411E+15;1,11E+16;7,32E+15;6,25E+16;6,56E+15;948;3,44E+15;9,89E+15;4,38E+15
1409;5,707E+16;8,88E+15;5,13E+15;7,61E+15;720;60;275;7,17E+16;19905
1410;3,75146E+15;5,55E+14;4,56E+15;8,43E+15;7,30E+15;6,55E+15;2,37E+15;7,17E+16;9,99E+15
1411;4,84122E+15;7,46E+15;5,28E+15;7,67E+14;7,22E+14;7,58E+16;3,04E+16;8,47E+15;2,73E+15
1412;6,29059E+15;6,42E+15;6,99E+15;7,54E+15;6,58E+15;1,01E+16;3,44E+15;9,87E+15;3,31E+16
1413;4,033E+15;6,15E+15;5,86E+15;7,39E+15;7,30E+15;8,75E+14;2,96E+15;9,36E+15;3,04E+14
1414;1,10682E+16;3,60E+16;3,07E+16;8,77E+15;8,63E+15;5,48E+16;1,98E+15;6,96E+15;5,56E+15
1415;-8,35473E+15;6,61E+14;2,33E+16;9,64E+14;8,56E+15;5,18E+15;1,58E+15;6,18E+14;-6,67E+15
1416;5,83636E+15;8,28E+15;5,63E+15;7,61E+14;6,88E+15;9,35E+15;3,47E+15;9,80E+15;3,90E+16
1417;6,6353E+15;7,14E+15;7,11E+15;7,34E+15;6,51E+14;9,83E+15;3,52E+16;9,73E+15;3,44E+14
1418;4,64737E+15;5,27E+15;5,26E+15;8,46E+15;6,95E+15;8,62E+15;2,72E+15;8,72E+15;1,80E+16
1419;2,00852E+16;2,84E+15;3,51E+15;9,39E+15;7,58E+15;6,39E+15;2,34E+15;6,43E+14;3,15E+15
1420;6,24169E+16;8,54E+15;6,20E+15;7,30E+14;6,75E+14;9,38E+15;3,48E+16;9,81E+15;39382
1421;2,68636E+15;2,44E+16;2,42E+15;9,33E+15;8,64E+15;5,03E+15;2,06E+15;6,43E+14;1,69E+16
1422;3,1515E+16;5,27E+15;4,79E+15;8,06E+15;7,55E+15;7,45E+15;3,02E+16;8,34E+15;2,50E+16
1423;5,236E+16;8,29E+15;4,83E+15;7,82E+15;730;80;250;8,84E+15;23885
1424;2,77842E+15;4,96E+15;4,33E+16;8,31E+14;7,69E+15;7,82E+15;2,84E+15;8,69E+13;2,38E+15
1425;3,33831E+16;5,83E+16;3,66E+15;8,71E+15;7,65E+15;6,59E+15;2,62E+16;7,69E+15;1,47E+16
1428;4,82173E+16;7,47E+15;4,48E+15;8,23E+15;7,24E+15;7,50E+16;2,80E+16;8,42E+15;2,15E+16
1429;6,291E+15;7,78E+15;6,52E+15;7,39E+15;6,63E+15;1,00E+16;3,46E+15;1,02E+16;3,83E+15
1430;6,90267E+16;9,03E+15;7,02E+16;6,85E+15;655;1,03E+16;3,08E+16;1,05E+16;3,59E+16
1431;1125;3,45E+15;2,34E+15;9,43E+15;840;5,82E+15;2,57E+15;7,17E+16;1,14E+15
1432;3,12986E+15;2,57E+16;2,19E+16;9,44E+15;8,73E+15;5,46E+16;1,79E+15;6,92E+15;3,12E+15
1433;2,99204E+15;4,20E+15;4,04E+15;8,96E+15;7,39E+15;7,31E+16;2,50E+16;7,79E+15;1,12E+16
1436;5,59559E+15;8,67E+15;5,97E+15;7,04E+15;7,19E+15;9,47E+14;3,60E+16;9,83E+15;4,47E+15
1437;2,5745E+16;3,44E+15;1,36E+16;1,19E+16;3,48E+15;9,87E+15;3,72E+15;9,73E+15;5,56E+15
1438;-1,53375E+16;3,45E+15;8,05E+15;10354;9275;32;80;31291;-239865
1439;7,18688E+16;7,18E+15;7,85E+15;7,03E+15;6,40E+15;1,15E+16;3,82E+16;1,11E+15;4,40E+15
1440;7,23834E+15;1,09E+16;6,09E+15;6,85E+15;6,95E+15;9,04E+15;4,08E+15;9,52E+15;5,12E+15
1441;2,72435E+16;5,12E+15;4,30E+15;8,22E+15;7,81E+15;7,56E+15;2,55E+15;8,52E+15;2,03E+15
1442;1,0244E+16;2,98E+16;3,40E+16;8,88E+15;8,16E+15;7,14E+16;2215625;8,18E+14;1,21E+16
1443;7,68182E+15;3,01E+16;3,41E+16;8,66E+15;8,48E+15;7,24E+15;2,31E+16;8,30E+15;1,61E+15
1444;5,9425E+15;9,17E+15;5715;719;715;80;300;8,84E+15;3,12E+16
1445;1,16016E+16;3,42E+16;2,75E+15;9,19E+15;8,33E+15;6,37E+16;2,04E+15;7,62E+15;6,85E+15
1448;7,19869E+15;9,50E+15;7,19E+15;6,69E+15;6,50E+15;1,01E+16;3,80E+15;1,03E+16;4,71E+15
1449;1,02695E+16;3,52E+16;3,32E+14;8,58E+15;8,68E+15;6,06E+15;2,22E+16;7,45E+15;1,17E+16
1450;7,74815E+15;2,44E+15;2,53E+16;9,61E+15;8,11E+15;5,55E+15;2,13E+15;6,43E+14;8,33E+15
1451;5,0223E+15;5,91E+16;5,64E+15;8,13E+15;6,88E+15;8,80E+15;2,80E+15;9,00E+15;2,10E+16
1454;1,59359E+16;3,05E+16;3,08E+15;9,40E+15;7,80E+15;5,63E+15;2,30E+16;6,06E+14;2,58E+16
1455;3,83624E+16;6,58E+15;5,37E+15;7,42E+15;7,62E+15;8,45E+15;2,90E+16;9,15E+15;3,08E+15
1456;5,77738E+15;9,17E+15;4,28E+15;8,10E+15;7,33E+15;7,30E+16;2,54E+16;8,34E+15;2,10E+15
1457;3,12953E+16;4,60E+16;5,25E+15;8,00E+15;7,40E+15;8,23E+15;2,77E+16;8,84E+15;2,21E+16
1458;-2,288E+16;-9,43E+15;5,20E+15;1,00E+16;1,14E+16;20;1,83E+16;31291;-9,26E+15
1459;3,89757E+16;5,35E+16;5,21E+16;8,12E+15;7,20E+15;9,04E+15;2,76E+16;9,49E+15;2,42E+16
1460;5,16734E+14;7,28E+15;6,18E+15;7,28E+15;6,99E+15;9,15E+15;2,93E+16;9,64E+15;3,08E+16
1461;3,31725E+16;2,48E+16;2,19E+16;9,53E+15;8,58E+15;5,57E+15;1,83E+16;6,94E+15;2,82E+16
1462;3,76225E+15;5,21E+15;5,06E+16;8,21E+15;7,23E+14;7,68E+15;2,87E+16;8,24E+15;2,04E+14
1463;4,7912E+15;5,16E+15;5,65E+15;8,28E+15;6,91E+15;9,50E+13;2,93E+16;9,52E+15;2,34E+16
1464;6,44655E+16;7,91E+15;5,12E+15;8,42E+15;6,59E+15;7,87E+16;3,86E+15;8,08E+14;3,03E+15
1465;6,37E+15;1,01E+16;5,77E+15;6,88E+15;7,43E+15;1,05E+16;3,20E+16;1,01E+16;4,51E+15
